dcu_id,tank_id,sensor_node_id,date_and_time,water_temperature,ph_value,salinity,dissolved_oxygen
dcu0000,tank0004,t004n006,2019-08-22 13:15:00.000+1000,8.3,8.3,30.4,16.7
dcu0000,tank0004,t004n007,2019-08-22 13:15:00.000+1000,8.3,7.8,30.2,16.7
dcu0000,tank0004,t004n008,2019-08-22 13:15:00.000+1000,8.3,8.1,41.4,16.7
dcu0000,tank0004,t004n009,2019-08-22 13:15:00.000+1000,8.3,8.2,34.3,16.7
dcu0000,tank0000,t000n000,2019-08-22 13:30:00.000+1000,8.4,7.6,43.0,16.6
dcu0000,tank0000,t000n001,2019-08-22 13:30:00.000+1000,8.4,8.0,41.4,16.6
dcu0000,tank0000,t000n002,2019-08-22 13:30:00.000+1000,8.4,8.0,49.7,16.6
dcu0000,tank0000,t000n003,2019-08-22 13:30:00.000+1000,8.4,8.2,32.7,16.6
dcu0000,tank0000,t000n004,2019-08-22 13:30:00.000+1000,8.4,7.6,36.2,16.6
dcu0000,tank0000,t000n005,2019-08-22 13:30:00.000+1000,8.4,8.3,31.4,16.6
dcu0000,tank0000,t000n006,2019-08-22 13:30:00.000+1000,8.4,8.1,40.2,16.6
dcu0000,tank0000,t000n007,2019-08-22 13:30:00.000+1000,8.4,8.2,35.0,16.6
dcu0000,tank0000,t000n008,2019-08-22 13:30:00.000+1000,8.4,7.6,46.7,16.6
dcu0000,tank0000,t000n009,2019-08-22 13:30:00.000+1000,8.4,8.3,37.3,16.6
dcu0000,tank0001,t001n000,2019-08-22 13:30:00.000+1000,8.4,8.1,49.3,16.6
dcu0000,tank0001,t001n001,2019-08-22 13:30:00.000+1000,8.4,7.5,43.3,16.6
dcu0000,tank0001,t001n002,2019-08-22 13:30:00.000+1000,8.4,7.6,30.5,16.6
dcu0000,tank0001,t001n003,2019-08-22 13:30:00.000+1000,8.4,7.6,39.7,16.6
dcu0000,tank0001,t001n004,2019-08-22 13:30:00.000+1000,8.4,8.1,47.2,16.6
dcu0000,tank0001,t001n005,2019-08-22 13:30:00.000+1000,8.4,8.2,49.6,16.6
dcu0000,tank0001,t001n006,2019-08-22 13:30:00.000+1000,8.4,8.5,32.6,16.6
dcu0000,tank0001,t001n007,2019-08-22 13:30:00.000+1000,8.4,8.0,34.2,16.6
dcu0000,tank0001,t001n008,2019-08-22 13:30:00.000+1000,8.4,7.5,44.3,16.6
dcu0000,tank0001,t001n009,2019-08-22 13:30:00.000+1000,8.4,7.7,48.1,16.6
dcu0000,tank0002,t002n000,2019-08-22 13:30:00.000+1000,8.4,7.9,49.6,16.6
dcu0000,tank0002,t002n001,2019-08-22 13:30:00.000+1000,8.4,7.9,42.7,16.6
dcu0000,tank0002,t002n002,2019-08-22 13:30:00.000+1000,8.4,7.9,34.0,16.6
dcu0000,tank0002,t002n003,2019-08-22 13:30:00.000+1000,8.4,7.7,36.3,16.6
dcu0000,tank0002,t002n004,2019-08-22 13:30:00.000+1000,8.4,7.7,37.3,16.6
dcu0000,tank0002,t002n005,2019-08-22 13:30:00.000+1000,8.4,8.0,48.7,16.6
dcu0000,tank0002,t002n006,2019-08-22 13:30:00.000+1000,8.4,8.4,32.0,16.6
dcu0000,tank0002,t002n007,2019-08-22 13:30:00.000+1000,8.4,7.9,42.4,16.6
dcu0000,tank0002,t002n008,2019-08-22 13:30:00.000+1000,8.4,8.0,33.6,16.6
dcu0000,tank0002,t002n009,2019-08-22 13:30:00.000+1000,8.4,8.1,46.8,16.6
dcu0000,tank0003,t003n000,2019-08-22 13:30:00.000+1000,8.4,8.3,38.6,16.6
dcu0000,tank0003,t003n001,2019-08-22 13:30:00.000+1000,8.4,8.0,40.8,16.6
dcu0000,tank0003,t003n002,2019-08-22 13:30:00.000+1000,8.4,8.3,37.9,16.6
dcu0000,tank0003,t003n003,2019-08-22 13:30:00.000+1000,8.4,7.6,41.6,16.6
dcu0000,tank0003,t003n004,2019-08-22 13:30:00.000+1000,8.4,7.7,35.3,16.6
dcu0000,tank0003,t003n005,2019-08-22 13:30:00.000+1000,8.4,8.1,43.1,16.6
dcu0000,tank0003,t003n006,2019-08-22 13:30:00.000+1000,8.4,7.9,48.6,16.6
dcu0000,tank0003,t003n007,2019-08-22 13:30:00.000+1000,8.4,7.9,34.0,16.6
dcu0000,tank0003,t003n008,2019-08-22 13:30:00.000+1000,8.4,7.8,30.6,16.6
dcu0000,tank0003,t003n009,2019-08-22 13:30:00.000+1000,8.4,8.4,37.6,16.6
dcu0000,tank0004,t004n000,2019-08-22 13:30:00.000+1000,8.4,8.2,48.4,16.6
dcu0000,tank0004,t004n001,2019-08-22 13:30:00.000+1000,8.4,8.0,42.2,16.6
dcu0000,tank0004,t004n002,2019-08-22 13:30:00.000+1000,8.4,7.9,38.1,16.6
dcu0000,tank0004,t004n003,2019-08-22 13:30:00.000+1000,8.4,8.2,33.0,16.6
dcu0000,tank0004,t004n004,2019-08-22 13:30:00.000+1000,8.4,7.9,49.9,16.6
dcu0000,tank0004,t004n005,2019-08-22 13:30:00.000+1000,8.4,7.7,44.8,16.6
dcu0000,tank0004,t004n006,2019-08-22 13:30:00.000+1000,8.4,8.4,49.7,16.6
dcu0000,tank0004,t004n007,2019-08-22 13:30:00.000+1000,8.4,8.3,30.3,16.6
dcu0000,tank0004,t004n008,2019-08-22 13:30:00.000+1000,8.4,7.8,41.3,16.6
dcu0000,tank0004,t004n009,2019-08-22 13:30:00.000+1000,8.4,7.5,42.9,16.6
dcu0000,tank0000,t000n000,2019-08-22 13:45:00.000+1000,8.5,8.0,38.9,16.6
dcu0000,tank0000,t000n001,2019-08-22 13:45:00.000+1000,8.5,8.3,49.0,16.6
dcu0000,tank0000,t000n002,2019-08-22 13:45:00.000+1000,8.5,8.5,34.5,16.6
dcu0000,tank0000,t000n003,2019-08-22 13:45:00.000+1000,8.5,8.3,38.6,16.6
dcu0000,tank0000,t000n004,2019-08-22 13:45:00.000+1000,8.5,8.2,46.4,16.6
dcu0000,tank0000,t000n005,2019-08-22 13:45:00.000+1000,8.5,8.4,40.4,16.6
dcu0000,tank0000,t000n006,2019-08-22 13:45:00.000+1000,8.5,7.9,44.9,16.6
dcu0000,tank0000,t000n007,2019-08-22 13:45:00.000+1000,8.5,8.1,36.8,16.6
dcu0000,tank0000,t000n008,2019-08-22 13:45:00.000+1000,8.5,7.9,31.9,16.6
dcu0000,tank0000,t000n009,2019-08-22 13:45:00.000+1000,8.5,8.0,45.1,16.6
dcu0000,tank0001,t001n000,2019-08-22 13:45:00.000+1000,8.5,8.4,35.6,16.6
dcu0000,tank0001,t001n001,2019-08-22 13:45:00.000+1000,8.5,8.3,39.6,16.6
dcu0000,tank0001,t001n002,2019-08-22 13:45:00.000+1000,8.5,7.7,36.5,16.6
dcu0000,tank0001,t001n003,2019-08-22 13:45:00.000+1000,8.5,7.8,36.6,16.6
dcu0000,tank0001,t001n004,2019-08-22 13:45:00.000+1000,8.5,8.3,45.9,16.6
dcu0000,tank0001,t001n005,2019-08-22 13:45:00.000+1000,8.5,7.5,46.0,16.6
dcu0000,tank0001,t001n006,2019-08-22 13:45:00.000+1000,8.5,7.5,46.6,16.6
dcu0000,tank0001,t001n007,2019-08-22 13:45:00.000+1000,8.5,7.6,39.2,16.6
dcu0000,tank0001,t001n008,2019-08-22 13:45:00.000+1000,8.5,7.7,45.8,16.6
dcu0000,tank0001,t001n009,2019-08-22 13:45:00.000+1000,8.5,7.9,40.6,16.6
dcu0000,tank0002,t002n000,2019-08-22 13:45:00.000+1000,8.5,7.5,37.5,16.6
dcu0000,tank0002,t002n001,2019-08-22 13:45:00.000+1000,8.5,8.0,31.7,16.6
dcu0000,tank0002,t002n002,2019-08-22 13:45:00.000+1000,8.5,7.6,47.1,16.6
dcu0000,tank0002,t002n003,2019-08-22 13:45:00.000+1000,8.5,8.3,31.8,16.6
dcu0000,tank0002,t002n004,2019-08-22 13:45:00.000+1000,8.5,7.6,34.3,16.6
dcu0000,tank0002,t002n005,2019-08-22 13:45:00.000+1000,8.5,8.2,34.1,16.6
dcu0000,tank0002,t002n006,2019-08-22 13:45:00.000+1000,8.5,7.5,42.0,16.6
dcu0000,tank0002,t002n007,2019-08-22 13:45:00.000+1000,8.5,8.1,32.4,16.6
dcu0000,tank0002,t002n008,2019-08-22 13:45:00.000+1000,8.5,7.6,38.9,16.6
dcu0000,tank0002,t002n009,2019-08-22 13:45:00.000+1000,8.5,8.5,40.1,16.6
dcu0000,tank0003,t003n000,2019-08-22 13:45:00.000+1000,8.5,7.6,30.9,16.6
dcu0000,tank0003,t003n001,2019-08-22 13:45:00.000+1000,8.5,7.7,36.4,16.6
dcu0000,tank0003,t003n002,2019-08-22 13:45:00.000+1000,8.5,7.6,33.4,16.6
dcu0000,tank0003,t003n003,2019-08-22 13:45:00.000+1000,8.5,7.7,42.3,16.6
dcu0000,tank0003,t003n004,2019-08-22 13:45:00.000+1000,8.5,8.2,39.8,16.6
dcu0000,tank0003,t003n005,2019-08-22 13:45:00.000+1000,8.5,8.5,30.5,16.6
dcu0000,tank0003,t003n006,2019-08-22 13:45:00.000+1000,8.5,7.6,34.4,16.6
dcu0000,tank0003,t003n007,2019-08-22 13:45:00.000+1000,8.5,8.5,42.9,16.6
dcu0000,tank0003,t003n008,2019-08-22 13:45:00.000+1000,8.5,7.7,38.0,16.6
dcu0000,tank0003,t003n009,2019-08-22 13:45:00.000+1000,8.5,8.3,47.2,16.6
dcu0000,tank0004,t004n000,2019-08-22 13:45:00.000+1000,8.5,8.0,42.3,16.6
dcu0000,tank0004,t004n001,2019-08-22 13:45:00.000+1000,8.5,8.0,45.8,16.6
dcu0000,tank0004,t004n002,2019-08-22 13:45:00.000+1000,8.5,8.2,48.8,16.6
dcu0000,tank0004,t004n003,2019-08-22 13:45:00.000+1000,8.5,8.2,48.0,16.6
dcu0000,tank0004,t004n004,2019-08-22 13:45:00.000+1000,8.5,8.1,47.8,16.6
dcu0000,tank0004,t004n005,2019-08-22 13:45:00.000+1000,8.5,8.5,33.9,16.6
dcu0000,tank0004,t004n006,2019-08-22 13:45:00.000+1000,8.5,8.2,31.4,16.6
dcu0000,tank0004,t004n007,2019-08-22 13:45:00.000+1000,8.5,8.4,31.1,16.6
dcu0000,tank0004,t004n008,2019-08-22 13:45:00.000+1000,8.5,8.4,30.2,16.6
dcu0000,tank0004,t004n009,2019-08-22 13:45:00.000+1000,8.5,8.1,38.7,16.6
dcu0000,tank0000,t000n000,2019-08-22 14:00:00.000+1000,8.6,7.7,38.2,16.6
dcu0000,tank0000,t000n001,2019-08-22 14:00:00.000+1000,8.6,8.1,45.2,16.6
dcu0000,tank0000,t000n002,2019-08-22 14:00:00.000+1000,8.6,8.5,41.2,16.6
dcu0000,tank0000,t000n003,2019-08-22 14:00:00.000+1000,8.6,7.9,33.0,16.6
dcu0000,tank0000,t000n004,2019-08-22 14:00:00.000+1000,8.6,7.7,35.8,16.6
dcu0000,tank0000,t000n005,2019-08-22 14:00:00.000+1000,8.6,7.7,31.6,16.6
dcu0000,tank0000,t000n006,2019-08-22 14:00:00.000+1000,8.6,8.0,35.6,16.6
dcu0000,tank0000,t000n007,2019-08-22 14:00:00.000+1000,8.6,8.2,45.6,16.6
dcu0000,tank0000,t000n008,2019-08-22 14:00:00.000+1000,8.6,8.1,42.8,16.6
dcu0000,tank0000,t000n009,2019-08-22 14:00:00.000+1000,8.6,7.6,46.6,16.6
dcu0000,tank0001,t001n000,2019-08-22 14:00:00.000+1000,8.6,7.9,36.4,16.6
dcu0000,tank0001,t001n001,2019-08-22 14:00:00.000+1000,8.6,8.4,39.9,16.6
dcu0000,tank0001,t001n002,2019-08-22 14:00:00.000+1000,8.6,7.9,43.0,16.6
dcu0000,tank0001,t001n003,2019-08-22 14:00:00.000+1000,8.6,7.8,37.5,16.6
dcu0000,tank0001,t001n004,2019-08-22 14:00:00.000+1000,8.6,8.0,42.8,16.6
dcu0000,tank0001,t001n005,2019-08-22 14:00:00.000+1000,8.6,7.9,42.7,16.6
dcu0000,tank0001,t001n006,2019-08-22 14:00:00.000+1000,8.6,8.4,39.0,16.6
dcu0000,tank0001,t001n007,2019-08-22 14:00:00.000+1000,8.6,8.0,33.1,16.6
dcu0000,tank0001,t001n008,2019-08-22 14:00:00.000+1000,8.6,7.8,39.5,16.6
dcu0000,tank0001,t001n009,2019-08-22 14:00:00.000+1000,8.6,8.4,36.7,16.6
dcu0000,tank0002,t002n000,2019-08-22 14:00:00.000+1000,8.6,8.2,31.5,16.6
dcu0000,tank0002,t002n001,2019-08-22 14:00:00.000+1000,8.6,7.8,32.5,16.6
dcu0000,tank0002,t002n002,2019-08-22 14:00:00.000+1000,8.6,7.6,46.6,16.6
dcu0000,tank0002,t002n003,2019-08-22 14:00:00.000+1000,8.6,7.6,33.7,16.6
dcu0000,tank0002,t002n004,2019-08-22 14:00:00.000+1000,8.6,8.5,41.8,16.6
dcu0000,tank0002,t002n005,2019-08-22 14:00:00.000+1000,8.6,8.2,42.4,16.6
dcu0000,tank0002,t002n006,2019-08-22 14:00:00.000+1000,8.6,7.8,37.4,16.6
dcu0000,tank0002,t002n007,2019-08-22 14:00:00.000+1000,8.6,8.2,49.4,16.6
dcu0000,tank0002,t002n008,2019-08-22 14:00:00.000+1000,8.6,7.9,32.5,16.6
dcu0000,tank0002,t002n009,2019-08-22 14:00:00.000+1000,8.6,8.3,37.5,16.6
dcu0000,tank0003,t003n000,2019-08-22 14:00:00.000+1000,8.6,7.6,34.2,16.6
dcu0000,tank0003,t003n001,2019-08-22 14:00:00.000+1000,8.6,7.9,49.8,16.6
dcu0000,tank0003,t003n002,2019-08-22 14:00:00.000+1000,8.6,8.4,32.0,16.6
dcu0000,tank0003,t003n003,2019-08-22 14:00:00.000+1000,8.6,7.7,44.7,16.6
dcu0000,tank0003,t003n004,2019-08-22 14:00:00.000+1000,8.6,7.6,38.3,16.6
dcu0000,tank0003,t003n005,2019-08-22 14:00:00.000+1000,8.6,8.4,38.5,16.6
dcu0000,tank0003,t003n006,2019-08-22 14:00:00.000+1000,8.6,7.6,30.9,16.6
dcu0000,tank0003,t003n007,2019-08-22 14:00:00.000+1000,8.6,7.7,33.6,16.6
dcu0000,tank0003,t003n008,2019-08-22 14:00:00.000+1000,8.6,7.9,35.9,16.6
dcu0000,tank0003,t003n009,2019-08-22 14:00:00.000+1000,8.6,7.7,44.0,16.6
dcu0000,tank0004,t004n000,2019-08-22 14:00:00.000+1000,8.6,7.9,43.3,16.6
dcu0000,tank0004,t004n001,2019-08-22 14:00:00.000+1000,8.6,7.7,46.0,16.6
dcu0000,tank0004,t004n002,2019-08-22 14:00:00.000+1000,8.6,8.4,44.6,16.6
dcu0000,tank0004,t004n003,2019-08-22 14:00:00.000+1000,8.6,7.9,49.2,16.6
dcu0000,tank0004,t004n004,2019-08-22 14:00:00.000+1000,8.6,8.0,31.9,16.6
dcu0000,tank0004,t004n005,2019-08-22 14:00:00.000+1000,8.6,8.3,36.9,16.6
dcu0000,tank0004,t004n006,2019-08-22 14:00:00.000+1000,8.6,8.4,32.9,16.6
dcu0000,tank0004,t004n007,2019-08-22 14:00:00.000+1000,8.6,8.0,48.9,16.6
dcu0000,tank0004,t004n008,2019-08-22 14:00:00.000+1000,8.6,8.0,40.5,16.6
dcu0000,tank0004,t004n009,2019-08-22 14:00:00.000+1000,8.6,7.9,47.6,16.6
dcu0000,tank0000,t000n000,2019-08-22 14:15:00.000+1000,8.7,8.5,48.2,16.5
dcu0000,tank0000,t000n001,2019-08-22 14:15:00.000+1000,8.7,8.3,30.2,16.5
dcu0000,tank0000,t000n002,2019-08-22 14:15:00.000+1000,8.7,7.9,42.5,16.5
dcu0000,tank0000,t000n003,2019-08-22 14:15:00.000+1000,8.7,8.4,35.7,16.5
dcu0000,tank0000,t000n004,2019-08-22 14:15:00.000+1000,8.7,7.6,33.4,16.5
dcu0000,tank0000,t000n005,2019-08-22 14:15:00.000+1000,8.7,7.9,49.5,16.5
dcu0000,tank0000,t000n006,2019-08-22 14:15:00.000+1000,8.7,7.9,37.9,16.5
dcu0000,tank0000,t000n007,2019-08-22 14:15:00.000+1000,8.7,8.2,32.1,16.5
dcu0000,tank0000,t000n008,2019-08-22 14:15:00.000+1000,8.7,7.9,39.8,16.5
dcu0000,tank0000,t000n009,2019-08-22 14:15:00.000+1000,8.7,7.5,32.2,16.5
dcu0000,tank0001,t001n000,2019-08-22 14:15:00.000+1000,8.7,7.6,39.1,16.5
dcu0000,tank0001,t001n001,2019-08-22 14:15:00.000+1000,8.7,8.3,38.5,16.5
dcu0000,tank0001,t001n002,2019-08-22 14:15:00.000+1000,8.7,7.5,46.2,16.5
dcu0000,tank0001,t001n003,2019-08-22 14:15:00.000+1000,8.7,7.8,39.3,16.5
dcu0000,tank0001,t001n004,2019-08-22 14:15:00.000+1000,8.7,8.3,47.4,16.5
dcu0000,tank0001,t001n005,2019-08-22 14:15:00.000+1000,8.7,7.6,46.8,16.5
dcu0000,tank0001,t001n006,2019-08-22 14:15:00.000+1000,8.7,7.9,40.2,16.5
dcu0000,tank0001,t001n007,2019-08-22 14:15:00.000+1000,8.7,7.8,34.9,16.5
dcu0000,tank0001,t001n008,2019-08-22 14:15:00.000+1000,8.7,7.9,49.7,16.5
dcu0000,tank0001,t001n009,2019-08-22 14:15:00.000+1000,8.7,8.2,43.9,16.5
dcu0000,tank0002,t002n000,2019-08-22 14:15:00.000+1000,8.7,7.6,43.2,16.5
dcu0000,tank0002,t002n001,2019-08-22 14:15:00.000+1000,8.7,8.4,31.3,16.5
dcu0000,tank0002,t002n002,2019-08-22 14:15:00.000+1000,8.7,8.3,48.2,16.5
dcu0000,tank0002,t002n003,2019-08-22 14:15:00.000+1000,8.7,8.4,32.5,16.5
dcu0000,tank0002,t002n004,2019-08-22 14:15:00.000+1000,8.7,8.3,44.8,16.5
dcu0000,tank0002,t002n005,2019-08-22 14:15:00.000+1000,8.7,7.9,33.8,16.5
dcu0000,tank0002,t002n006,2019-08-22 14:15:00.000+1000,8.7,8.3,42.4,16.5
dcu0000,tank0002,t002n007,2019-08-22 14:15:00.000+1000,8.7,8.1,42.1,16.5
dcu0000,tank0002,t002n008,2019-08-22 14:15:00.000+1000,8.7,8.5,38.1,16.5
dcu0000,tank0002,t002n009,2019-08-22 14:15:00.000+1000,8.7,7.6,32.7,16.5
dcu0000,tank0003,t003n000,2019-08-22 14:15:00.000+1000,8.7,7.9,46.0,16.5
dcu0000,tank0003,t003n001,2019-08-22 14:15:00.000+1000,8.7,8.0,30.2,16.5
dcu0000,tank0003,t003n002,2019-08-22 14:15:00.000+1000,8.7,7.9,30.8,16.5
dcu0000,tank0003,t003n003,2019-08-22 14:15:00.000+1000,8.7,8.4,35.3,16.5
dcu0000,tank0003,t003n004,2019-08-22 14:15:00.000+1000,8.7,7.9,48.3,16.5
dcu0000,tank0003,t003n005,2019-08-22 14:15:00.000+1000,8.7,7.9,38.4,16.5
dcu0000,tank0003,t003n006,2019-08-22 14:15:00.000+1000,8.7,8.0,34.7,16.5
dcu0000,tank0003,t003n007,2019-08-22 14:15:00.000+1000,8.7,7.8,33.7,16.5
dcu0000,tank0003,t003n008,2019-08-22 14:15:00.000+1000,8.7,8.0,32.7,16.5
dcu0000,tank0003,t003n009,2019-08-22 14:15:00.000+1000,8.7,8.0,33.6,16.5
dcu0000,tank0004,t004n000,2019-08-22 14:15:00.000+1000,8.7,7.7,37.8,16.5
dcu0000,tank0004,t004n001,2019-08-22 14:15:00.000+1000,8.7,7.8,32.1,16.5
dcu0000,tank0004,t004n002,2019-08-22 14:15:00.000+1000,8.7,8.1,30.7,16.5
dcu0000,tank0004,t004n003,2019-08-22 14:15:00.000+1000,8.7,8.0,47.8,16.5
dcu0000,tank0004,t004n004,2019-08-22 14:15:00.000+1000,8.7,8.3,32.1,16.5
dcu0000,tank0004,t004n005,2019-08-22 14:15:00.000+1000,8.7,7.9,40.6,16.5
dcu0000,tank0004,t004n006,2019-08-22 14:15:00.000+1000,8.7,8.2,36.7,16.5
dcu0000,tank0004,t004n007,2019-08-22 14:15:00.000+1000,8.7,7.5,38.5,16.5
dcu0000,tank0004,t004n008,2019-08-22 14:15:00.000+1000,8.7,7.5,30.7,16.5
dcu0000,tank0004,t004n009,2019-08-22 14:15:00.000+1000,8.7,8.2,46.7,16.5
dcu0000,tank0000,t000n000,2019-08-22 14:30:00.000+1000,8.8,8.4,49.1,16.5
dcu0000,tank0000,t000n001,2019-08-22 14:30:00.000+1000,8.8,8.3,31.6,16.5
dcu0000,tank0000,t000n002,2019-08-22 14:30:00.000+1000,8.8,8.1,37.9,16.5
dcu0000,tank0000,t000n003,2019-08-22 14:30:00.000+1000,8.8,8.1,43.4,16.5
dcu0000,tank0000,t000n004,2019-08-22 14:30:00.000+1000,8.8,8.3,33.9,16.5
dcu0000,tank0000,t000n005,2019-08-22 14:30:00.000+1000,8.8,7.6,39.1,16.5
dcu0000,tank0000,t000n006,2019-08-22 14:30:00.000+1000,8.8,8.0,35.7,16.5
dcu0000,tank0000,t000n007,2019-08-22 14:30:00.000+1000,8.8,8.3,34.5,16.5
dcu0000,tank0000,t000n008,2019-08-22 14:30:00.000+1000,8.8,7.5,48.4,16.5
dcu0000,tank0000,t000n009,2019-08-22 14:30:00.000+1000,8.8,7.5,45.3,16.5
dcu0000,tank0001,t001n000,2019-08-22 14:30:00.000+1000,8.8,7.8,39.7,16.5
dcu0000,tank0001,t001n001,2019-08-22 14:30:00.000+1000,8.8,7.6,46.3,16.5
dcu0000,tank0001,t001n002,2019-08-22 14:30:00.000+1000,8.8,7.6,48.0,16.5
dcu0000,tank0001,t001n003,2019-08-22 14:30:00.000+1000,8.8,7.9,40.6,16.5
dcu0000,tank0001,t001n004,2019-08-22 14:30:00.000+1000,8.8,8.5,39.3,16.5
dcu0000,tank0001,t001n005,2019-08-22 14:30:00.000+1000,8.8,7.6,35.9,16.5
dcu0000,tank0001,t001n006,2019-08-22 14:30:00.000+1000,8.8,8.1,44.8,16.5
dcu0000,tank0001,t001n007,2019-08-22 14:30:00.000+1000,8.8,8.2,48.9,16.5
dcu0000,tank0001,t001n008,2019-08-22 14:30:00.000+1000,8.8,7.7,43.9,16.5
dcu0000,tank0001,t001n009,2019-08-22 14:30:00.000+1000,8.8,8.0,34.4,16.5
dcu0000,tank0002,t002n000,2019-08-22 14:30:00.000+1000,8.8,7.9,32.6,16.5
dcu0000,tank0002,t002n001,2019-08-22 14:30:00.000+1000,8.8,8.0,38.2,16.5
dcu0000,tank0002,t002n002,2019-08-22 14:30:00.000+1000,8.8,7.5,40.3,16.5
dcu0000,tank0002,t002n003,2019-08-22 14:30:00.000+1000,8.8,8.3,47.8,16.5
dcu0000,tank0002,t002n004,2019-08-22 14:30:00.000+1000,8.8,7.8,35.1,16.5
dcu0000,tank0002,t002n005,2019-08-22 14:30:00.000+1000,8.8,8.4,47.8,16.5
dcu0000,tank0002,t002n006,2019-08-22 14:30:00.000+1000,8.8,8.2,33.2,16.5
dcu0000,tank0002,t002n007,2019-08-22 14:30:00.000+1000,8.8,7.9,42.0,16.5
dcu0000,tank0002,t002n008,2019-08-22 14:30:00.000+1000,8.8,7.9,42.5,16.5
dcu0000,tank0002,t002n009,2019-08-22 14:30:00.000+1000,8.8,8.0,33.8,16.5
dcu0000,tank0003,t003n000,2019-08-22 14:30:00.000+1000,8.8,8.0,44.3,16.5
dcu0000,tank0003,t003n001,2019-08-22 14:30:00.000+1000,8.8,8.0,44.1,16.5
dcu0000,tank0003,t003n002,2019-08-22 14:30:00.000+1000,8.8,7.7,43.3,16.5
dcu0000,tank0003,t003n003,2019-08-22 14:30:00.000+1000,8.8,7.9,36.1,16.5
dcu0000,tank0003,t003n004,2019-08-22 14:30:00.000+1000,8.8,8.1,30.9,16.5
dcu0000,tank0003,t003n005,2019-08-22 14:30:00.000+1000,8.8,8.0,37.6,16.5
dcu0000,tank0003,t003n006,2019-08-22 14:30:00.000+1000,8.8,7.6,46.3,16.5
dcu0000,tank0003,t003n007,2019-08-22 14:30:00.000+1000,8.8,8.1,37.9,16.5
dcu0000,tank0003,t003n008,2019-08-22 14:30:00.000+1000,8.8,7.7,31.0,16.5
dcu0000,tank0003,t003n009,2019-08-22 14:30:00.000+1000,8.8,7.7,34.8,16.5
dcu0000,tank0004,t004n000,2019-08-22 14:30:00.000+1000,8.8,8.2,30.9,16.5
dcu0000,tank0004,t004n001,2019-08-22 14:30:00.000+1000,8.8,8.3,31.2,16.5
dcu0000,tank0004,t004n002,2019-08-22 14:30:00.000+1000,8.8,7.8,44.0,16.5
dcu0000,tank0004,t004n003,2019-08-22 14:30:00.000+1000,8.8,7.8,31.0,16.5
dcu0000,tank0004,t004n004,2019-08-22 14:30:00.000+1000,8.8,8.0,48.5,16.5
dcu0000,tank0004,t004n005,2019-08-22 14:30:00.000+1000,8.8,8.2,49.2,16.5
dcu0000,tank0004,t004n006,2019-08-22 14:30:00.000+1000,8.8,7.6,45.4,16.5
dcu0000,tank0004,t004n007,2019-08-22 14:30:00.000+1000,8.8,8.2,35.6,16.5
dcu0000,tank0004,t004n008,2019-08-22 14:30:00.000+1000,8.8,8.3,44.2,16.5
dcu0000,tank0004,t004n009,2019-08-22 14:30:00.000+1000,8.8,8.0,30.1,16.5
dcu0000,tank0000,t000n000,2019-08-22 14:45:00.000+1000,8.9,7.7,34.1,16.4
dcu0000,tank0000,t000n001,2019-08-22 14:45:00.000+1000,8.9,8.1,35.6,16.4
dcu0000,tank0000,t000n002,2019-08-22 14:45:00.000+1000,8.9,8.0,32.8,16.4
dcu0000,tank0000,t000n003,2019-08-22 14:45:00.000+1000,8.9,8.3,40.8,16.4
dcu0000,tank0000,t000n004,2019-08-22 14:45:00.000+1000,8.9,7.8,40.6,16.4
dcu0000,tank0000,t000n005,2019-08-22 14:45:00.000+1000,8.9,8.0,34.8,16.4
dcu0000,tank0000,t000n006,2019-08-22 14:45:00.000+1000,8.9,8.1,45.9,16.4
dcu0000,tank0000,t000n007,2019-08-22 14:45:00.000+1000,8.9,8.5,37.7,16.4
dcu0000,tank0000,t000n008,2019-08-22 14:45:00.000+1000,8.9,7.7,45.4,16.4
dcu0000,tank0000,t000n009,2019-08-22 14:45:00.000+1000,8.9,8.3,34.7,16.4
dcu0000,tank0001,t001n000,2019-08-22 14:45:00.000+1000,8.9,7.8,35.7,16.4
dcu0000,tank0001,t001n001,2019-08-22 14:45:00.000+1000,8.9,7.8,42.0,16.4
dcu0000,tank0001,t001n002,2019-08-22 14:45:00.000+1000,8.9,8.0,44.3,16.4
dcu0000,tank0001,t001n003,2019-08-22 14:45:00.000+1000,8.9,7.6,31.1,16.4
dcu0000,tank0001,t001n004,2019-08-22 14:45:00.000+1000,8.9,8.2,42.2,16.4
dcu0000,tank0001,t001n005,2019-08-22 14:45:00.000+1000,8.9,8.5,35.9,16.4
dcu0000,tank0001,t001n006,2019-08-22 14:45:00.000+1000,8.9,8.2,41.8,16.4
dcu0000,tank0001,t001n007,2019-08-22 14:45:00.000+1000,8.9,7.9,41.8,16.4
dcu0000,tank0001,t001n008,2019-08-22 14:45:00.000+1000,8.9,7.8,39.3,16.4
dcu0000,tank0001,t001n009,2019-08-22 14:45:00.000+1000,8.9,8.1,48.2,16.4
dcu0000,tank0002,t002n000,2019-08-22 14:45:00.000+1000,8.9,7.8,38.0,16.4
dcu0000,tank0002,t002n001,2019-08-22 14:45:00.000+1000,8.9,8.2,49.4,16.4
dcu0000,tank0002,t002n002,2019-08-22 14:45:00.000+1000,8.9,8.0,35.8,16.4
dcu0000,tank0002,t002n003,2019-08-22 14:45:00.000+1000,8.9,8.5,45.4,16.4
dcu0000,tank0002,t002n004,2019-08-22 14:45:00.000+1000,8.9,7.9,40.7,16.4
